Type,Rotational speed _rpm_,Tool wear _min_,Strain _minNm_,Power _W_,Temperature Difference _K_
1,1871,152,3237.6,4173.323096955218,9.199999999999989
2,1519,91,3367.0,5885.5643969902385,9.899999999999977
1,1347,33,1600.5,6841.289242089813,10.199999999999989
1,1376,214,11919.800000000001,8026.057135587107,10.600000000000023
0,1446,61,2330.2000000000003,5784.426057495672,10.0
1,1578,127,4381.5,5701.048188469398,9.600000000000023
1,1581,109,3934.9,5976.7857756749745,8.599999999999966
2,1458,151,7519.799999999999,7603.5338676303045,10.5
2,1540,81,3539.7000000000003,7047.430080042863,9.100000000000023
0,1536,154,5313.0,5549.30926330101,9.200000000000045
1,1605,171,6429.6,6319.627781961228,9.0
0,1568,85,3366.0,6502.342810694011,9.300000000000011
0,1326,77,3711.4,6692.974652913839,8.5
0,1435,181,8217.4,6822.387326290715,9.300000000000011
0,1518,155,5285.5,5420.692460063045,8.5
2,1704,160,4896.0,5460.339359351347,11.400000000000034
0,1682,127,4368.8,6059.16880702761,9.0
1,1463,182,8463.0,7124.032580912894,9.399999999999977
0,1541,156,7456.799999999999,7713.636218163114,11.100000000000023
1,1482,41,1795.8,6797.5268564253065,9.099999999999966
0,1473,128,5260.8,6339.765390870739,9.599999999999966
0,1457,89,4619.099999999999,7918.729858564969,9.899999999999977
0,1486,192,7756.799999999999,6286.787666755702,8.600000000000023
0,1367,203,11428.9,8059.452265494766,10.899999999999977
1,1557,174,6838.2,6407.812287747493,9.5
1,1535,5,191.5,6156.526763362357,9.399999999999977
1,1864,2,46.6,4548.104628552968,11.399999999999977
0,1543,20,732.0,5913.922506676642,11.200000000000045
0,1737,26,663.0,4638.40447339265,10.699999999999989
0,1511,107,4290.7,6345.085154430816,9.799999999999955
1,1496,22,928.4000000000001,6611.083804410266,11.0
2,1380,246,11709.6,6878.831274300212,8.799999999999955
1,1391,204,11811.6,8434.013885606766,9.0
0,1596,104,3484.0,5598.946427227729,8.599999999999966
0,1507,19,794.1999999999999,6596.569646350679,8.899999999999977
2,1844,171,4206.6,4750.339419640054,8.0
2,1635,62,2120.4,5855.614547026015,9.0
0,1529,62,2070.7999999999997,5347.891286303857,8.599999999999966
2,1435,202,8686.0,6461.732489658606,10.800000000000011
0,1447,173,7871.5,6894.591597445719,9.399999999999977
0,1486,56,2620.7999999999997,7282.714425845715,10.5
1,1542,100,3390.0,5474.09953517407,9.399999999999977
0,1464,194,7119.8,5626.466778873176,9.199999999999989
0,1384,200,10560.0,7652.417049320162,11.699999999999989
0,1647,172,5658.8,5674.376066840419,9.5
0,1531,213,8839.5,6653.526721160263,11.0
0,1489,188,7350.8,6096.77367109108,11.099999999999966
0,1374,96,4022.3999999999996,6028.779134091884,11.399999999999977
1,1583,150,5730.0,6332.4664239388985,11.299999999999955
0,1585,127,3886.2000000000003,5079.012843058618,10.099999999999966
0,1401,10,473.0,6939.4954284410305,9.599999999999966
0,2825,215,1247.0,1715.8331876356253,8.399999999999977
2,1738,96,2659.2,5041.481282823733,10.699999999999989
0,1807,77,1863.3999999999999,4579.33205952965,9.5
0,1672,144,4780.8,5813.035494594363,11.0
0,1711,170,4947.0,5214.007079383373,10.0
2,1631,124,3881.2000000000003,5345.974914785167,9.699999999999989
0,1412,218,11401.4,7733.302588174586,9.800000000000011
1,1474,101,5312.6,8119.17394183951,11.099999999999966
2,1627,91,2930.2000000000003,5486.205138865904,9.300000000000011
0,1556,72,2808.0,6354.813619681433,9.300000000000011
0,1559,24,952.8000000000001,6481.346499792518,9.299999999999955
0,1553,174,6403.2,5984.775892990603,9.900000000000034
0,1699,160,4464.0,4963.936304157624,9.0
1,1445,55,2486.0,6839.666085885459,11.899999999999977
0,1234,160,8272.0,6680.88999317303,9.699999999999989
0,1517,66,2257.2000000000003,5433.007503265117,10.799999999999955
0,1643,200,6459.999999999999,5557.362212469712,9.699999999999989
1,1397,155,7951.5,7504.856442381048,9.0
0,1394,121,6243.6,7532.533873659177,9.400000000000034
0,1469,154,6160.0,6153.332810831208,9.400000000000034
0,1639,31,964.1,5337.869605738905,11.300000000000011
0,1471,114,4218.0,5699.582111897722,11.099999999999966
1,1488,176,7145.6,6326.413622092982,10.800000000000011
0,1548,21,846.3,6532.879091286903,9.300000000000011
0,1340,144,7200.0,7016.223593017205,9.300000000000011
1,1514,121,4973.1,6516.228650222877,9.200000000000045
0,1551,64,2412.8,6123.24682518533,8.899999999999977
0,1391,185,8621.0,6787.997358709417,9.900000000000034
1,1338,63,3357.8999999999996,7468.131224260584,8.800000000000011
1,1346,142,6333.2,6286.494451441367,9.099999999999966
0,1456,167,6546.400000000001,5976.900967405605,10.5
0,1689,196,6036.8,5447.647325030845,11.400000000000034
1,1481,83,3444.5,6436.233229286969,11.600000000000023
0,1426,70,3528.0,7526.250688351995,11.0
0,1422,120,6384.0,7922.09136270431,9.299999999999955
0,1380,192,10272.0,7731.459520484481,11.100000000000023
1,1387,25,1207.5,7015.396306951759,9.699999999999989
1,1560,73,2708.3,6060.760547305429,9.5
2,1547,148,5698.0,6237.056255049376,9.600000000000023
1,1565,150,5055.0,5522.972244888417,10.899999999999977
0,1363,62,2870.6,6608.539114360857,10.199999999999989
0,2024,102,2029.8,4217.860408807608,9.699999999999989
0,1535,92,3891.6,6799.506059797069,11.199999999999989
0,1469,13,521.3000000000001,6168.716142858287,10.0
1,1751,173,4671.0,4950.835862792155,9.599999999999966
0,1387,94,5038.400000000001,7785.201698811889,9.300000000000011
2,1449,16,680.0,6448.904319656448,11.0
0,2021,30,564.0,3978.8061518204495,9.5
0,1569,17,739.5,7147.280366549458,10.0
0,2001,137,2835.9,4337.565560884891,8.399999999999977
1,1292,136,7398.4,7360.207044634264,9.300000000000011
0,1373,60,2814.0,6743.292495248836,9.699999999999989
1,1526,37,1139.6000000000001,4921.912266428105,9.400000000000034
0,1452,34,1625.1999999999998,7268.137435933057,11.199999999999989
0,1665,139,4767.7,5980.492855006209,9.300000000000011
1,1504,107,3991.1,5874.694486408817,9.399999999999977
0,1554,84,4006.8,7762.435624048876,9.699999999999989
0,1635,213,6901.2,5547.424307708857,11.0
0,1644,206,6756.799999999999,5646.824299268437,9.400000000000034
0,1587,20,732.0,6082.563200321342,8.599999999999966
1,1492,197,7919.400000000001,6280.923360469003,9.800000000000011
0,1903,55,1259.5,4563.550792433117,8.899999999999977
0,1447,104,4451.2,6485.4619861687215,11.100000000000023
0,1656,124,3757.2000000000003,5254.502208688145,11.100000000000023
0,1449,209,9969.300000000001,7237.94673053206,11.299999999999955
0,1396,64,2937.6,6710.064916949367,11.0
0,1545,3,110.69999999999999,5970.125599249363,10.900000000000034
0,1776,51,1310.7,4779.744726877655,11.100000000000023
0,1308,197,11347.2,7889.670126519263,7.899999999999977
0,1702,144,4492.8,5560.87032426622,8.699999999999989
0,1794,114,3100.7999999999997,5109.988946623013,11.100000000000023
1,1631,132,3762.0,4867.740737104705,8.699999999999989
0,1438,61,2989.0,7378.763385241467,10.100000000000023
1,1419,27,1220.4,6716.599429668834,10.0
0,1539,206,7601.4,5946.940645465871,9.699999999999989
0,1371,228,12266.4,7724.108193675082,11.399999999999977
0,1520,106,4038.6000000000004,6064.530458489737,11.100000000000023
0,1606,103,3852.2,6289.929259409292,8.600000000000023
1,1516,135,4954.5,5826.313959543535,10.699999999999989
1,1414,128,5939.2,6870.621245498829,10.800000000000011
0,1530,0,0.0,5687.85349932432,11.100000000000023
0,1354,117,5779.8,7004.453092541754,9.399999999999977
2,1346,193,10036.0,7329.545100335226,10.100000000000023
0,1698,119,3498.6,5227.735839279559,11.800000000000011
0,1983,201,4221.0,4360.844762447992,11.300000000000011
0,1477,144,5644.8,6063.106269820109,8.399999999999977
0,1636,106,3042.2,4916.9276060844095,9.0
1,1586,149,5110.7,5696.733734558467,8.0
0,1717,27,723.6,4818.742363684216,8.800000000000011
0,1767,168,4586.400000000001,5051.5867391927795,10.5
0,1497,27,1282.5,7446.359987171207,11.199999999999989
1,1584,117,3708.9,5258.272119872451,10.300000000000011
1,1446,12,567.5999999999999,7162.391427213226,11.5
0,1623,56,1909.6000000000001,5795.641543268986,9.299999999999955
0,1621,182,7061.599999999999,6586.328054299976,8.900000000000034
1,1350,130,7631.0,8298.516994457439,10.800000000000011
0,2280,207,3187.8,3676.920041761494,9.899999999999977
1,1490,171,7301.700000000001,6662.5849799781145,10.5
0,1414,10,490.0,7255.612953220747,10.899999999999977
0,1638,109,3531.6,5557.603067906487,10.5
2,1296,204,11872.800000000001,7898.717913361601,10.100000000000023
0,1296,69,3788.1,7450.85246466584,9.899999999999977
1,1433,76,3906.4,7713.259227044683,11.5
1,1518,53,1929.1999999999998,5786.311013087824,11.200000000000045
0,1515,162,5961.599999999999,5838.335787431271,9.399999999999977
0,1570,192,6528.0,5589.940528287439,9.899999999999977
0,1626,209,6562.599999999999,5346.613705291396,9.100000000000023
0,1356,132,7062.0,7596.999354910838,11.400000000000034
1,1235,89,6781.8,9854.861995045821,10.5
0,1374,65,3133.0,6935.254278358684,8.199999999999989
1,1416,69,3670.8,7888.664816870113,9.199999999999989
0,1827,22,594.0,5165.720800297697,11.400000000000034
0,1450,29,1313.6999999999998,6878.5171150348515,9.299999999999955
1,1522,115,4795.5,6646.290586081494,10.099999999999966
0,1664,89,2643.2999999999997,5175.334073817681,11.100000000000023
0,1581,155,4712.0,5033.082758463135,11.399999999999977
0,1588,99,3465.0,5820.3239895506895,10.300000000000011
0,1501,4,146.8,5768.665734350162,10.100000000000023
1,1389,55,2750.0,7272.786993060371,11.400000000000034
1,1418,84,3889.2,6875.20797077307,9.900000000000034
1,1902,60,1296.0,4302.222643532007,9.5
2,1395,90,4302.0,6982.817991134033,11.199999999999989
0,1557,56,2016.0,5869.751713967169,10.899999999999977
0,1578,71,2577.2999999999997,5998.494180911279,10.899999999999977
0,1419,39,1704.3000000000002,6493.703430896639,9.100000000000023
0,1524,222,9657.0,6942.291445902725,11.0
0,1534,119,4676.7,6313.156101094833,9.0
0,1589,118,4330.6,6106.868655484615,9.0
0,1481,193,7237.5,5815.8733999581045,10.399999999999977
1,1377,36,1681.2,6734.098100749329,10.0
2,1383,33,1620.3,7111.026387327032,11.399999999999977
1,1591,208,7280.0,5831.319563838255,10.099999999999966
1,1761,113,3277.0,5347.933174205905,11.099999999999966
1,1295,74,3899.8,7146.75676777386,11.199999999999989
1,1625,46,1748.0,6466.44487863899,9.5
2,1429,118,4436.8,5626.634330481367,11.300000000000011
0,1466,112,5196.8,7123.2890706515445,9.600000000000023
0,1677,191,5940.1,5461.6274123393205,9.799999999999955
2,1406,189,7843.5,6110.2929914770275,10.799999999999955
0,1932,79,1714.3,4390.312901538664,9.5
0,1399,222,11144.400000000001,7354.4474581026825,11.199999999999989
1,1532,178,7244.6,6529.528059123074,9.399999999999977
0,1493,79,3088.9,6113.151840791795,11.599999999999966
2,1517,142,5112.0,5718.9552665948595,9.100000000000023
1,1350,2,117.2,8284.379827516284,9.5
0,1546,11,342.1,5034.988658006315,11.100000000000023
2,1645,41,1271.0,5340.18391232705,10.699999999999989
1,1852,53,1176.6,4305.48989989174,10.599999999999966
0,1471,244,10760.4,6793.28570634296,8.799999999999955
0,1521,142,5467.0,6132.231780174597,8.0
0,1474,171,7250.4,6544.733367566448,11.200000000000045
1,1567,130,4459.0,5628.487870146985,10.100000000000023
1,1359,21,1079.3999999999999,7314.947166471545,10.899999999999977
0,1413,121,5626.5,6880.559150259685,11.099999999999966
1,1488,87,3488.7000000000003,6248.502124283956,10.399999999999977
1,1561,70,2611.0,6097.339157768726,10.399999999999977
1,1502,181,6751.299999999999,5866.882392676891,11.299999999999955
1,2093,190,3553.0,4098.636967603876,9.099999999999966
0,1337,5,282.5,7910.582661616659,11.099999999999966
0,1902,188,4399.2,4660.741197159673,8.800000000000011
1,1576,28,952.0,5611.303358331849,9.5
1,1856,86,1952.2,4411.968946897409,9.199999999999989
0,1616,110,4015.0,6176.790035978012,10.900000000000034
2,1823,181,4687.9,4944.41654180332,10.699999999999989
0,1605,47,1381.8,4941.411084831386,10.5
1,1530,110,3795.0,5527.632273991241,9.399999999999977
0,1688,161,4942.7,5426.745261908961,10.400000000000034
0,1438,22,1295.8,8869.574763075967,8.400000000000034
0,1479,115,4163.0,5606.67474515556,7.900000000000034
0,1570,0,0.0,5935.2015609169575,9.100000000000023
0,1928,2,46.2,4663.882789813263,9.0
0,1368,191,11058.9,8294.558587713915,11.300000000000011
0,1394,140,7518.0,7839.0904847964675,8.900000000000034
2,1375,78,4297.8,7933.830447253223,9.5
1,1381,54,2295.0,6146.264227360632,9.199999999999989
0,1627,40,1268.0,5401.015618076061,9.100000000000023
0,1515,69,3098.1,7123.404262382176,11.300000000000011
1,1362,212,10939.2,7359.620614005592,9.800000000000011
1,1592,79,2978.3,6285.112150673788,9.400000000000034
0,1564,165,6105.0,6059.922789264471,10.099999999999966
0,1426,95,4446.0,6988.661353469711,7.7000000000000455
2,1548,117,4469.400000000001,6192.456111343913,10.600000000000023
1,1584,141,4145.4,4876.757108020508,11.300000000000011
0,1460,15,691.5,7048.267838083821,11.0
2,1541,166,6009.200000000001,5841.7077635461255,9.199999999999989
1,1485,181,7421.0,6375.862290460485,9.800000000000011
0,1783,118,3221.4,5097.328328229048,9.099999999999966
1,1790,72,1857.6000000000001,4836.167730936128,10.799999999999955
0,1227,167,10036.7,7722.317485862533,8.699999999999989
0,1694,195,5596.5,5091.244110456594,9.699999999999989
0,1542,38,1356.6000000000001,5764.759687484198,7.699999999999989
1,1305,44,2666.4,8281.552394128053,9.199999999999989
0,1479,155,6386.0,6381.077334265445,9.600000000000023
0,1607,49,1847.3000000000002,6344.331172193955,10.899999999999977
1,1459,115,5784.5,7685.141972795055,10.799999999999955
1,1568,77,2718.1,5796.280333775216,9.299999999999955
0,1622,42,1339.8,5418.388625450412,9.899999999999977
0,1655,12,386.40000000000003,5580.62047008179,10.899999999999977
0,1490,39,1630.1999999999998,6522.155788362649,10.800000000000011
0,1533,198,7048.8,5715.059691704408,9.600000000000023
2,1464,97,4190.400000000001,6622.979968591859,9.800000000000011
0,1435,12,577.2,7228.124017501836,8.5
0,1383,19,885.4,6748.957834000809,9.5
0,1276,103,5520.8,7162.161043751964,11.200000000000045
0,1366,11,500.5,6508.646939952214,10.900000000000034
0,1678,142,4331.0,5359.452347269067,9.5
2,1469,126,5468.4,6676.366099751861,8.600000000000023
1,1466,34,1349.8000000000002,6094.710691915223,10.899999999999977
1,1530,163,5737.6,5639.787131724397,11.0
0,1381,206,10444.2,7332.131678286682,9.100000000000023
1,1595,103,2987.0,4843.812273059863,11.099999999999966
0,1426,54,2197.8,6077.746091585838,9.300000000000011
0,1468,10,462.0,7102.261343823518,11.099999999999966
0,1487,208,7196.8,5387.852344857519,11.0
0,1772,113,2802.4,4601.97247058652,9.300000000000011
0,1521,99,4059.0,6530.428649017103,9.699999999999989
1,1490,94,3741.2,6210.090918106062,11.399999999999977
0,1605,94,3214.8,5748.1720782732455,9.300000000000011
2,1483,223,10525.6,7330.131530963898,9.5
1,1445,18,820.8000000000001,6900.194104344622,8.800000000000011
0,1487,84,3074.4,5699.288896583387,9.300000000000011
0,1895,134,2948.0,4365.766590938616,11.0
0,1615,193,6504.1,5699.425032265044,9.800000000000011
0,1449,18,700.1999999999999,5902.644189050255,9.699999999999989
0,1488,51,1958.3999999999999,5983.603031733263,11.5
0,1542,198,8454.6,6895.104724245806,8.800000000000011
0,1432,6,274.79999999999995,6868.107971375956,10.899999999999977
2,1335,62,3038.0,6850.242781152544,11.5
0,1869,18,412.2,4482.0159910969505,8.399999999999977
1,1685,167,5394.099999999999,5699.425032265042,9.300000000000011
1,1557,49,1543.5,5136.032749721273,9.400000000000034
0,1559,58,1937.1999999999998,5452.820480933757,11.100000000000023
1,1731,112,3740.7999999999997,6054.414530145177,7.800000000000011
2,1407,161,7824.6,7160.757799033358,10.800000000000011
0,1946,102,2274.6,4544.397549221731,9.600000000000023
0,1348,161,7792.4,6832.251927222986,8.400000000000034
1,1382,117,4867.2,6020.464385535384,9.199999999999989
0,1399,99,4732.2,7002.840408312912,9.599999999999966
0,1390,194,9389.6,7045.1262454302305,9.100000000000023
1,1359,115,5416.5,6702.996333478791,9.199999999999989
1,1440,190,8056.0,6393.769368585947,10.600000000000023
1,1648,188,5339.2,4901.21964281646,9.5
0,1513,22,888.8,6401.015975640227,7.800000000000011
2,1595,183,5874.3,5361.599102249021,9.5
0,1721,5,136.0,4902.057400857418,11.5
1,1202,74,4565.8,7766.373086841376,10.199999999999989
0,1627,99,3306.6,5690.659988761527,11.099999999999966
1,1427,98,4939.2,7531.528564010027,11.199999999999989
0,1551,168,6266.4,6058.278689109093,7.800000000000011
1,1702,124,3806.7999999999997,5471.753812659391,11.199999999999989
0,1282,10,679.0,9115.62429970512,9.799999999999955
0,1387,171,9251.1,7857.824848987374,10.599999999999966
1,1520,48,1708.8000000000002,5666.59538903503,11.100000000000023
0,1441,34,1295.4,5749.3344675550725,11.100000000000023
0,1892,34,856.8,4992.8703724971865,9.199999999999989
2,1626,44,1584.0,6129.8755856844045,9.0
0,1577,181,7240.0,6605.722152948138,11.300000000000011
0,1761,174,4228.2,4481.199177007017,9.399999999999977
1,2676,84,907.2,3026.4846987622636,7.599999999999966
1,1320,134,8267.800000000001,8528.79573596557,9.899999999999977
1,1543,8,349.6,7061.158839939051,10.0
1,1636,157,5495.0,5996.253178151718,8.899999999999977
1,1462,50,2140.0,6552.692068955543,9.399999999999977
0,1430,24,1041.6,6499.117442236325,9.0
1,1704,42,1226.3999999999999,5210.519911537887,10.100000000000023
1,1867,103,2369.0,4496.77100459331,11.5
0,1431,21,930.3,6638.530852227127,9.400000000000034
0,1325,47,2914.0,8602.727883080051,10.0
0,1472,104,4253.599999999999,6304.631913028092,11.199999999999989
1,1405,77,3803.7999999999997,7268.284043590226,9.199999999999989
0,1397,104,4680.0,6583.207405597412,9.900000000000034
0,1660,38,1193.2,5458.412515857146,11.299999999999955
1,1479,59,2690.4,7062.551612682143,9.099999999999966
1,1352,116,6646.799999999999,8112.597541217994,11.0
0,1487,206,8899.2,6727.029517278753,9.5
1,1620,199,7044.599999999999,6005.468516602249,9.699999999999989
0,1465,56,2296.0,6289.992091262364,9.5
1,1599,28,1013.6000000000001,6061.5773613953625,10.5
0,1867,242,5566.0,4496.77100459331,8.899999999999977
0,1987,21,422.1,4182.370883797556,9.399999999999977
0,1435,139,5782.400000000001,6251.350501623209,11.0
1,1828,91,2238.6,4709.121724024956,10.900000000000034
1,1360,67,2948.0,6266.430146360441,8.599999999999966
1,1375,89,4067.3,6580.327612331621,9.300000000000011
1,1875,100,2210.0,4339.324852770902,11.399999999999977
0,1580,102,3906.6,6337.011261311091,8.600000000000023
0,1925,74,1628.0,4434.881629317591,10.100000000000023
0,1267,76,5183.2,9048.77120803673,9.400000000000034
2,1463,149,7464.900000000001,7675.570587177119,9.300000000000011
0,1795,187,4618.9,4642.907422862796,9.800000000000011
0,1411,94,4201.8,6604.852978980646,10.899999999999977
0,1319,26,1250.6000000000001,6643.829671836183,9.200000000000045
1,1609,64,1939.2,5105.370805422237,9.700000000000045
2,1587,57,1926.6,5617.230496471621,9.0
1,2012,178,3684.6,4361.410249125638,9.099999999999966
1,1462,37,1639.1,6782.342491932956,10.600000000000023
1,1357,137,6247.2,6479.974671000452,10.600000000000023
0,1406,213,10032.300000000001,6934.814455387182,8.300000000000011
0,1604,106,4038.6000000000004,6399.675562774695,10.899999999999977
2,1560,14,495.59999999999997,5783.0437567280915,9.0
1,1755,19,501.59999999999997,4851.875694204076,9.100000000000023
2,1691,36,1008.0,4958.270965405651,8.799999999999955
0,1650,94,2801.2000000000003,5149.07035923367,8.900000000000034
0,1757,118,3245.0,5059.796767994161,10.700000000000045
0,1518,163,7220.9,7042.131260433807,11.300000000000011
1,1591,32,1078.4,5614.727694324262,9.800000000000011
0,1767,105,2688.0,4737.019066788835,11.599999999999966
1,1419,137,5822.5,6315.386631878881,9.300000000000011
0,1405,103,5685.6,8121.645328060333,9.800000000000011
0,1610,87,2905.7999999999997,5631.200111804585,8.700000000000045
1,1377,125,6725.0,7757.911730627706,11.0
0,1667,199,5771.0,5062.467121749712,9.199999999999989
1,1469,143,5276.7,5676.449517991789,9.399999999999977
1,1330,183,9461.1,7200.635081782925,9.599999999999966
2,1462,49,1876.6999999999998,5863.740800023301,8.400000000000034
1,1482,39,1493.6999999999998,5943.9561324449605,11.0
1,1523,141,5766.9,6523.0668502321905,11.5
0,1514,138,5809.8,6674.774359474042,9.5
1,1303,52,2802.7999999999997,7354.646425637408,9.799999999999955
1,1887,197,4412.799999999999,4426.378385201874,8.700000000000045
0,1458,25,1055.0,6443.155205100379,9.300000000000011
0,1911,164,3526.0,4302.568218723902,10.899999999999977
0,1708,170,4641.0,4882.914629621544,10.599999999999966
0,1474,162,7079.400000000001,6745.39736232674,10.800000000000011
0,1513,92,3477.6,5989.069402950509,9.300000000000011
1,1339,145,7554.5,7305.449084682195,9.400000000000034
1,1403,77,3996.2999999999997,7625.24227286661,9.5
0,1609,27,877.5,5476.057794594808,9.599999999999966
0,1430,124,4749.2,5735.3962681486455,11.399999999999977
0,1311,0,0.0,7303.700264771694,9.0
1,1466,41,1873.7,7015.825657947749,9.600000000000023
2,1417,26,1266.2,7226.490389321971,9.400000000000034
1,1711,83,2382.1,5142.336878979477,8.899999999999977
0,1580,119,4652.900000000001,6469.377031782341,9.600000000000023
0,1906,62,1345.3999999999999,4331.230015700152,8.900000000000034
0,1583,166,5312.0,5304.683915341486,11.600000000000023
0,1694,204,6181.2,5375.076534732921,10.599999999999966
0,1889,92,1978.0,4253.035774552302,8.5
1,1505,102,4039.2000000000003,6241.087965621483,11.199999999999989
2,2011,59,1239.0,4422.419978458352,10.899999999999977
1,1634,178,5678.2,5458.475347710218,10.399999999999977
0,1641,125,4500.0,6186.42425344902,8.800000000000011
1,1467,166,6689.799999999999,6191.042394649797,8.900000000000034
1,1430,32,1654.4,7742.0362157515665,9.099999999999966
0,1514,48,1857.6000000000001,6135.718948020081,10.100000000000023
0,1567,26,1068.6000000000001,6744.339692800032,9.300000000000011
0,1397,110,5533.0,7358.562944478883,11.100000000000023
1,1397,165,8167.5,7241.528146157153,11.5
0,1382,37,1609.5,6295.437518528586,9.900000000000034
1,1375,110,5929.0,7761.042851305785,10.699999999999989
1,1558,35,1459.5,6803.4958824671285,11.199999999999989
0,1436,76,3359.2000000000003,6646.68852115095,9.300000000000011
1,2027,39,772.2,4202.8854838254965,11.800000000000011
0,1505,33,1359.6000000000001,6493.253135949624,9.0
0,1309,56,3444.0,8430.30680627553,11.0
0,1356,185,9379.5,7199.399388672513,9.800000000000011
0,1560,139,4197.8,4933.557103197411,9.199999999999989
0,1348,78,3471.0,6281.7192306079105,9.699999999999989
2,1422,4,184.4,6864.8197710652,9.699999999999989
0,1563,183,7594.5,6792.594555959172,9.899999999999977
1,1488,57,2519.4,6887.376406317975,8.699999999999989
0,1444,24,1156.8000000000002,7288.578732132416,9.800000000000011
1,1630,52,1653.6000000000001,5428.043786872444,11.0
0,1420,60,2646.0,6557.760505103334,9.600000000000023
1,1363,5,230.5,6579.992509115238,10.599999999999966
0,1504,129,5985.599999999999,7307.930942878528,9.700000000000045
0,1666,125,3712.5,5181.55442727179,8.0
0,1616,175,5530.0,5347.5771270384985,9.5
0,1467,32,1257.6,6037.418513889256,8.700000000000045
0,1567,97,3074.9,5201.838643838467,8.199999999999989
1,1492,85,3587.0000000000005,6593.407109746066,8.900000000000034
0,1477,170,7615.999999999999,6929.264308365838,10.5
0,1660,36,1090.8,5267.194243008647,9.699999999999989
0,1680,95,2793.0,5172.318144870235,9.800000000000011
0,1686,9,236.70000000000002,4643.46243756493,7.900000000000034
0,1712,136,3644.8,4804.709916498181,11.0
0,1734,161,5216.4,5883.323394230678,9.600000000000023
1,1398,63,3080.7,7158.872843441205,10.799999999999955
1,1480,72,2764.7999999999997,5951.433122960504,9.199999999999989
0,1506,182,8353.8,7238.794960548529,11.5
0,1967,50,1015.0,4181.470293903526,7.899999999999977
0,1615,200,6180.0,5225.882299613941,9.5
1,1579,94,3205.4,5638.5200226874485,10.800000000000011
1,1463,197,7032.900000000001,5469.418562120222,9.5
1,1685,84,2931.6,6158.202279444273,10.600000000000023
0,1422,179,8806.800000000001,7326.445395583685,9.800000000000011
0,1390,184,7691.2,6084.427211962471,11.5
1,1498,89,3515.5,6196.3726301853885,9.899999999999977
0,1607,62,1878.6000000000001,5099.024788261985,9.800000000000011
0,1618,61,2013.0,5591.406604859114,9.800000000000011
0,1610,17,547.4000000000001,5428.881544913403,7.900000000000034
1,1593,29,1020.8000000000001,5872.013660677754,8.800000000000011
0,1620,112,3393.6,5140.273899803619,8.599999999999966
0,1506,21,739.2,5551.319882599308,9.699999999999989
0,1291,29,1699.4,7922.321746165573,10.899999999999977
2,1451,70,2758.0,5986.765568337878,9.399999999999977
0,1566,18,619.1999999999999,5641.29509619812,9.199999999999989
0,1572,80,2728.0,5613.523417140386,9.800000000000011
1,1465,113,4881.6,6627.503862013028,10.5
2,1475,20,862.0,6657.296632344571,8.0
0,1428,45,2470.5,8209.73558606699,10.5
0,1538,198,7147.8,5814.229299802726,9.5
1,1462,158,7773.6,7532.533873659177,10.5
1,1468,55,2222.0,6210.635460832686,10.799999999999955
1,1318,177,9593.4,7480.718538825968,8.899999999999977
0,1539,4,181.6,7316.832122063699,9.700000000000045
0,1708,14,407.40000000000003,5204.865044761425,9.900000000000034
0,1702,143,3946.8,4919.231440697042,10.699999999999989
1,1423,205,9286.5,6750.434382547996,10.5
1,1683,13,396.5,5375.422109924815,9.300000000000011
0,1418,155,6386.0,6117.895645698716,9.599999999999966
0,1540,203,7673.4,6095.946385025633,9.699999999999989
0,1383,176,7832.0,6444.820249206781,9.199999999999989
0,1383,101,5009.6,7183.4400979922775,11.399999999999977
0,1334,68,3556.3999999999996,7306.1088191394465,9.399999999999977
1,1589,149,5259.7,5873.909088245419,10.899999999999977
0,1635,147,4645.2,5410.450868012342,10.899999999999977
0,1545,128,4492.8,5678.8999602615895,8.5
0,1670,134,3939.6,5141.530536865055,11.399999999999977
0,1512,46,1692.8,5826.774726466061,11.0
1,1348,48,2750.3999999999996,8088.5957733445675,9.599999999999966
2,1454,58,2969.6000000000004,7795.841225932048,9.899999999999977
1,1422,49,2180.5,6626.5613842169505,9.699999999999989
0,1895,161,3735.2,4603.899314080722,8.399999999999977
1,1432,51,2116.5,6223.28560725114,9.100000000000023
1,1426,67,3088.7000000000003,6884.130093909266,9.5
0,1472,73,2576.8999999999996,5441.406027625712,10.300000000000011
0,1459,39,1961.6999999999998,7685.141972795055,9.199999999999989
0,1676,22,671.0,5353.064442206768,10.399999999999977
0,1704,64,1811.2,5049.921695086377,11.199999999999989
1,1528,44,1544.4,5616.413682381689,9.400000000000034
1,1804,118,2961.8,4741.7523997202425,10.799999999999955
0,1469,113,5039.8,6860.9660840767965,9.399999999999977
0,1445,224,9744.0,6582.422007434014,9.199999999999989
0,1619,240,8448.0,5967.853180563267,11.199999999999989
0,1450,213,11097.300000000001,7911.0539005146975,9.5
0,1366,205,10783.0,7524.281956955747,9.699999999999989
1,1486,127,5232.400000000001,6411.2785116419545,9.399999999999977
0,1428,174,8334.6,7162.956913890872,8.699999999999989
2,1540,75,2805.0,6031.439015871923,10.900000000000034
1,1544,97,3763.6,6273.467313904481,10.600000000000023
0,1473,125,5037.5,6216.363631437731,9.800000000000011
0,1433,116,5034.4,6512.751954352904,11.300000000000011
0,1416,128,5888.0,6821.025969474159,9.199999999999989
0,1376,75,3810.0,7319.994658668314,9.400000000000034
0,1551,42,1591.8,6155.730893223447,9.199999999999989
