Type,Rotational speed (rpm),Tool wear (min),Strain (minNm),Power (W),Temperature Difference (K)
2.5031738236829506,1318.7143558685345,185.35717793426724,13440.504981721408,9822.084942535806,9.399365235263415
-0.6733265295810166,1422.4265714141343,63.39361228717832,3794.19080959956,8298.128596937026,9.626673470418995
0.0,1408.2613968242472,232.38657085134994,10426.631965017274,6613.202166855797,7.777314170269974
-0.9127281707036676,1437.1000246943509,17.825456341407335,1038.6546621914767,8815.4625658171,9.891272817070373
2.0,1391.6765701762915,210.0,9937.11207012767,6896.51329754799,9.754895321580518
0.0,1348.166840667379,169.89165796663107,10411.345589862414,8651.310694010044,9.61083420333692
0.0,1461.917575508578,205.6941414971407,8560.039529712352,6369.240377361629,11.867824852192076
1.9858702925482499,1771.1239581379914,218.98587029254824,6635.77707154517,5621.324714598882,7.515542678196868
-0.44617458063488913,1389.9597241944473,218.88456354841279,8332.259470289442,5547.4256506351385,10.723087290317444
2.0,1391.3500129887345,210.0,9955.39927263086,6907.655816370482,9.77666580075098
-0.6851267080280389,1422.5917739123925,62.9098049708504,3777.7555210585474,8308.709255630572,9.614873291971973
-0.5239989813720127,1383.1500891299488,218.69000254656996,8338.93291265265,5530.999417613571,10.761999490686007
-0.12080027741282451,1489.1351497882788,208.15439805811022,6504.972059643757,4877.006108790391,9.158399445174393
1.1236602526928008,1717.6669356669536,218.1236602526928,6628.275844198427,5466.025184914037,8.463973722037883
-0.03055595358985852,1504.049935518443,204.1138773458941,7176.161126236415,5536.6919188969905,9.284722023205083
0.0,1300.4838402652501,172.2758079867375,10249.700218499198,8101.168123585114,9.372419201326222
0.0,1294.1122753147454,172.59438623426274,10228.100613316987,8027.6561992108345,9.34056137657369
0.0,1571.712510810966,170.6850043243864,7213.234602487957,6928.087901077606,11.5335625540548
0.0,1532.6677201310085,234.64850400238197,10899.602186898072,7451.576608687217,8.229700800476353
0.0,1582.1876445288035,232.57772807850034,8850.104661994375,6329.269612450992,10.547409064050063
1.1997587619778884,1722.385043242629,218.19975876197788,6628.9379012292075,5479.731894596603,8.380265361824284
-0.6124267269340704,1659.7071510661872,225.573974177077,7724.24117217653,5944.99002227095,11.841125435787959
0.0,1439.0045717767273,213.33180940775756,8660.60215720214,6115.939057664246,6.012279454052587
1.0,2142.541681493502,245.0763243892234,4549.561687304214,4155.701602218124,11.946906248874782
0.0,1580.8926080987337,214.0,8352.913995658439,6461.6329748548,8.25690700867238
0.0,1566.719525009529,168.6878100038116,7165.901097090335,6948.623394513732,11.508597625047615
1.688268284075758,1864.246926863697,242.20670710189395,5364.798901190985,4271.5531780190795,8.56759757388633
3.501295711134235,1292.1742008986473,255.0077742668054,12419.412612224267,6629.330562678754,9.325453498896929
0.0,1969.5564358069248,209.66239566734558,4456.193417653359,4385.446312639666,11.099999999999966
-0.4066254370768906,1292.0964667821563,201.30724388092352,9162.702182297986,6156.6058886987,12.131925786738362
1.8627777197387636,1479.0172264590703,190.92111192365732,7552.709504022105,6114.508655777393,7.633277876444028
1.9842066297772063,1862.1887801003427,137.32088508041986,3353.415562941581,4033.0879018949377,8.804738011066792
2.2555227457670206,1582.9845251870138,208.04418196613616,7326.557305599185,5843.621779130076,11.232179569497164
1.0,2134.7713019851585,242.84522532247126,4521.449839063137,4154.795239575338,11.7853439026617
0.0,1466.288706318028,128.5154825272112,6213.816935894905,7361.682133320986,11.00644353159014
1.0051096285748695,1415.4634889996387,197.91313631422722,7562.808518533753,5664.14288309801,9.605109628574892
2.1797062600942603,1610.3563410943832,-2.492656502356507,-100.1367286284084,5387.311849521773,8.855073434976411
-0.7047924516142628,1269.435773677316,197.13290567740032,9142.098841593453,6160.44956023627,12.668626412905619
2.2505057682990914,1614.0202307319637,226.377781725645,8097.186392113376,6045.644378640395,9.274544808530816
0.0,2035.386384564309,216.19570291273982,5082.7498833006985,5018.029755875333,12.395656233019123
0.0,1531.0133145788834,166.50377483535797,5197.041317878677,5011.264911373739,8.420301986828662
0.0,1593.0915331406072,172.61985548183324,5182.974332391784,5012.097528181607,8.90958843854667
-0.61767900380443,1764.7955551711993,230.55911103423986,5958.258668280962,4770.953947525471,11.561767900380458
-0.5233622134569746,1496.7292901160235,173.82249580974775,6752.572710167509,6042.134218577436,10.580370877494051
3.085493079214257,1603.2046453365006,158.4015484455002,5160.754661765336,5448.818868633063,9.191450692078591
1.0,1930.5122607921362,184.19658973239552,3782.4770306281844,4130.969792672818,7.538373739242491
0.0,1942.9701052609173,207.05589267263895,4635.2601733897045,4555.495630006729,11.099999999999966
-0.9529450117687739,1436.5876983523717,161.36459465870556,6787.927374468571,6210.875974793491,11.138828515299394
3.7866914437295343,1750.4950181736083,247.65360588102487,7893.584698713174,5831.029183480603,8.2746579946946
-0.03794389863881198,1617.7699046006333,217.53121458094336,7684.429512175669,5984.334466790043,10.864504627685994
-0.9732180703563381,1426.6250529849888,51.098059115390136,3376.501871607692,8567.0270760805,9.326781929643673
2.9997632446274105,1681.9685115354455,213.99810595701928,7186.044699414343,5949.849477773927,12.199692218015679
0.0,1425.8547046804597,232.70644917600836,10493.518522703347,6731.763500893058,7.841289835201652
-0.9180369265420988,1778.3116616943944,233.26233233887888,5901.491020883544,4702.731505318964,11.591803692654231
-0.6778074817510619,1605.975936131434,216.32219251824893,6612.603074908766,5141.548457702119,10.445588229926171
2.9335377350696326,1393.2658490597214,211.40030660260445,9654.96349526969,6662.584701674682,9.493353773506936
2.958146168074613,1277.7668448732848,164.8834224366424,13312.202780602958,10269.467666025474,9.308370766385089
-0.9140394487618073,1360.9256093005872,178.4928559859076,7209.733499052949,5707.804284052692,8.842980275619107
0.0,1578.9352543419045,214.0,8351.939870765505,6452.912539622355,8.361602674735332
1.0,1925.6669103810734,182.80535050545672,3764.947416368755,4130.404615051946,7.4376288297055435
1.0036632788867816,1541.732580641265,202.94871409558505,7612.246134773146,6055.670725749172,9.093772425892437
-0.353614125237105,1626.0759242352995,216.6463858747629,6615.423557110437,5199.941509819686,10.088975537760811
1.108664884925036,1407.2585312543029,222.5213083889505,9267.40874354832,6137.072278346561,9.404403207134962
-0.3910457608425453,2378.5375842317,223.86568641263818,3340.847877861006,3740.8420741308028,12.099405249937824
-0.7745276597287752,1461.5661276379715,166.53869786786552,6773.243626395678,6140.79296066685,10.906885957647393
0.0,1521.5514826235615,234.44639059315566,10857.340273028849,7376.664263656401,8.189278118631094
0.8941101103445749,1320.8702943034384,203.5764404413783,12639.297102101855,8587.381026725336,11.601190790345346
1.4864082779257568,1773.5806734707846,115.91555595080754,2988.2804718585426,4468.294755410362,8.954077516622233
0.0,1550.478376611736,162.19135064469435,7011.935010279256,7015.421100251658,11.427391883058656
2.0742974598003263,1354.956819855491,11.851405080399347,650.3413302259576,7790.258623693425,9.592570254019991
0.30677959348312,1516.389836586519,284.1949182932596,14059.88815463776,7662.329861427192,9.838644081303357
2.3628635881765527,1618.8731568502096,-7.071589704413812,-268.03705128144566,5355.339430892537,8.80928410295584
1.4176274362600119,1673.2067653682996,212.2413530736599,6342.931585453142,5233.2476493669965,11.358237256373966
0.0,1927.6169639195834,205.55068273721406,4738.668095953394,4653.696139475905,11.099999999999966
0.0,1933.0636383125473,206.11464416872386,5105.936318411935,5016.657364071406,11.589171533497865
-0.7531406635218092,1464.5603071069468,167.15892075786752,6771.483476607845,6132.392067255075,10.879082862578338
0.0,1463.0957461806,205.30141793980005,8554.8686695407,6382.264954564358,12.168912912819886
0.0,1393.2467168915132,232.11357667075478,10369.548881854826,6512.018211142839,7.722715334150944
3.5958549338873236,1592.4870463883663,154.82901546278873,5159.887046612393,5520.889408579499,9.140414506611288
3.3176175879328778,1598.3300306534095,156.77667688446985,5160.360050100515,5481.598235909383,9.168238241206732
3.6954485253021048,1680.8383564265478,-40.38621313255262,-1489.6176631444396,5122.719945148296,8.476137868674451
3.079553993174891,1399.6758332422914,35.0624530375381,1923.7142758430105,7715.018622445088,12.633531692833648
0.0,1465.0792842134827,128.03171368539302,6202.351614343815,7366.656327255656,11.000396421067412
0.0,1296.515672135402,172.4742163932299,10236.248128539011,8055.385387674572,9.352578360676976
0.0,1571.3740244514531,170.54960978058128,7210.025751799776,6929.480050923494,11.531870122257235
-0.27259511067567943,1416.8163315494596,79.82360046229715,4352.329529850914,7938.811795902672,10.027404889324332
1.2567263346110038,1418.5112014304364,224.59416868455406,9277.63978972162,6135.163617923971,9.137892597700228
1.221825186348434,1723.753161553603,218.22182518634844,6629.129879121231,5483.706454353696,8.355992295016684
0.09912704889768631,1535.0785655992083,293.5392827996041,14118.446172210852,7458.141272645149,9.880174590220442
0.0,1497.7706567013215,141.1082626805286,6512.265825528529,7232.201014975625,11.1638532835066
-0.6632666425515613,1606.877468161803,216.33673335744845,6612.7295802098015,5144.167524268873,10.429593306806721
1.0,1504.1634913538132,198.65328206648584,6827.221364030683,5402.063401342551,12.06218994774495
-0.18782599999546357,1478.572188000735,199.55304600013156,7182.137387999827,5567.151853639034,9.20608700000228
-0.5974047913976143,1610.9609029333478,216.40259520860238,6613.3025783148405,5156.030427779132,10.357145270537378
1.0,1995.807588342894,202.94475308855374,4018.703888915777,4138.586054604025,8.895999361584959
0.0,1359.958577471314,169.3020711264343,10451.319577627755,8787.357845833181,9.669792887356609
0.0,1387.5178296009453,127.86078155121335,7114.268248554176,8000.736477433644,8.66816643185313
0.0,1457.4441291926057,207.18529026913143,8579.672988543563,6319.786806424701,10.724610793665853
0.0,1489.3667679994278,137.74670719977115,6432.596960634577,7266.765103106219,11.121833839997132
0.0,1523.2043326750916,234.4764424122744,10863.624108406575,7387.802823197026,8.195288482454838
1.2922988041471641,1421.2147091151844,225.0921832580603,9280.09784736657,6134.705053153185,9.07386215253514
0.0,1369.3545488241932,168.83227255879035,10483.171920514014,8895.763856111871,9.716772744121014
0.0,2064.183683458298,219.0328752175663,5076.224386999597,5018.415996261025,12.622630017405239
-0.6269245915912708,1397.52664892198,204.6115278588611,6613.788787192123,4758.972404675968,8.146150816817528
0.0,1437.1086643304714,213.9637785565095,8668.923084327374,6094.979961083944,5.527769773342763
0.0,1582.5920008651008,214.0,8353.759739965422,6469.2041379630955,8.166009256052742
-0.35199645203733754,1417.9279503285227,76.56814546646916,4241.739341602396,8010.007201678049,9.948003547962674
1.3547468792195652,1865.5810124831216,233.86867198048913,5316.438297486837,4418.58583090511,9.067879681170618
2.7080630566242405,1611.130675810891,161.04355860363032,5161.396292803739,5395.520242822788,9.22919369433759
0.0,1367.1752052028803,168.94123973985597,10475.783945637764,8870.61968121606,9.70587602601445
0.0,1564.0073701720569,167.6029480688228,7140.1898692311,6959.7781303927395,11.495036850860258
0.0,1540.5985059037698,167.44812866046993,5194.869304080919,5011.393471625444,8.495850292837616
-0.7558382895884213,1771.012723031479,231.80254460629578,5932.146563267788,4739.572841264716,11.575583828958859
0.0,1414.7235430367668,232.5040644188503,10451.1998699816,6656.750582080603,7.800812883770044
0.0,1491.9536314310099,138.7814525724039,6457.1204259659735,7256.125674289074,11.134768157155042
1.2608619346604741,1680.2612129402787,213.65224258805574,6313.302905650829,5197.640380294925,11.373913806533924
1.2976225964283858,1865.8095096142865,232.44056491070964,5308.155276482116,4443.769026708152,9.153566105357386
1.4376991636141354,1510.047961056168,196.8722117094021,7582.16744796154,6085.396419790584,8.355911421855916
0.0,1408.3078457418042,232.38741537712372,10426.808555356567,6613.51518619674,7.777483075424727
-0.07158191084045396,1497.4037304438464,202.92412458562683,7177.720112611937,5544.637792947031,9.264209044579784
1.0,2166.294579350107,251.8964633777535,4635.495438559693,4158.472218409006,12.440778382526952
0.0,1481.4226216644754,214.0,8303.410327991158,6018.472625712139,13.57739465515599
3.8549025605286813,1372.1509591012318,30.798035917092253,1930.1884363804145,8205.273938654716,13.447647688555136
0.0,1353.320307323965,169.63398463380176,10428.815841828242,8710.7688105116,9.636601536619855
0.0,1565.7068648211887,168.2827459284755,7156.301078504869,6952.788332584396,11.503534324105916
2.7723149509371456,1334.819575370177,250.63388970562286,12074.750508803083,6750.480058463374,9.070310232827952
-0.17545741759102085,1415.4564038462743,83.80624587876815,4487.622908779226,7851.713047233601,10.12454258240899
-0.07250928837951776,1413.9940054304368,16.145018576759036,929.4262074893373,8527.083483425322,9.807250928837963
2.726218952757743,1298.6402942518032,175.32014712590157,13377.606255322316,10041.409344417878,9.35475620944846
1.3417976128893259,1424.9766185795888,225.78516658045055,9283.518215050652,6134.066963917859,8.984764296799252
1.708279822156084,1753.913348973677,218.70827982215607,6633.362034452758,5571.325680136089,7.820892195628257
-0.42743914879577016,2388.545765918837,224.41158723193655,3323.0951832174233,3730.4354662455867,12.18311004223024
0.0,1291.3510464094397,172.732447679528,10218.740047328001,7995.798523421024,9.32675523204716
1.2978503633588,1865.8085985465648,232.44625908397,5308.188302687026,4443.668615833374,9.153224454961766
0.0,1424.1612198881842,232.67565854342152,10487.080201429442,6720.351103759731,7.835131708684287
1.1857682938337775,1528.4389145501343,200.39924388632713,7599.62625723732,6068.142500890809,8.784193900482535
2.249356533603147,1341.5579119757167,196.77895598785838,13512.081457523913,9572.50170543488,9.450128693279373
1.0,1768.37690356373,254.63069990756992,7317.807453989943,5299.174604335532,8.47963520591552
0.0,1607.4592486194952,174.0353939526596,5179.718593908883,5012.290233476243,9.02283151621278
1.0,1695.968586326445,239.28995473017898,7183.361163255288,5327.371525118372,9.461442897268551
-0.5097303737056605,1498.6377476812074,174.21781916253585,6751.450809755976,6036.77958010231,10.562649485817342
3.7638206048304497,1588.9597672985606,153.65325576618685,5159.601504971789,5544.608611898664,9.123617939516976
-0.5057091843931587,1284.56610198612,199.92007141849578,9155.855495358432,6157.883177469178,12.31027653190764
1.8999595286362978,1765.7974907754506,218.8999595286363,6635.029647899136,5605.850641445397,7.610044518500017
0.0,1601.5605894128664,214.0,8363.199921242682,6553.713311281694,7.151410333730388
1.1218285235457057,1403.208005027701,195.928915099723,7544.7287617027705,5657.8762668173595,9.721828523545728
-0.7545040770636591,1374.4347620514777,203.71847146055438,6641.218376568687,4729.219478729777,7.890991845872759
0.4631508812520233,1304.062884368829,201.8526035250081,12271.775071531727,8299.036782533029,12.420013325621209
0.0,1595.3066709501916,214.0,8360.087506007769,6525.850749027697,7.48592225150137
0.0,1488.617621123573,214.0,8306.991095163825,6050.527907779381,13.192545846878676
0.0,1437.5974256678148,213.80085811072837,8666.77796512459,6100.383176359209,5.652675448441647
-0.4075424693720502,1418.7055945712086,74.29075875574594,4164.374848658608,8059.812673166727,9.892457530627961
0.0,1960.6406183460563,208.83158801438978,5099.687347566904,5017.027237073856,11.806527041151133
-0.24534764982721313,1304.3535786131317,203.565132902419,9173.846477396939,6154.526856444058,11.84162576968895
-0.8949175165302171,2517.1023170458097,231.42376274795325,3095.05923543656,3596.761072586882,13.258310288019448
-0.06308072192776071,1413.8831301069886,88.41369040096181,4644.141170499015,7750.950209852806,10.23691927807225
-0.90822903841226,1436.976298556337,17.81645807682452,1038.069774993594,8813.918378142853,9.890822903841233
-1.6912110904164244,1411.7648443616656,204.46318336437537,9575.880290353878,6921.613928294746,9.030878890958355
0.0,1544.229553075819,228.83186379037687,8899.99957431218,6303.215305331179,10.672271206987498
1.2318635981004982,1416.621633455638,224.246090373407,9275.921774628745,6135.484123506454,9.182645523419136
0.0,1484.3906286113786,135.75625144455142,6385.423159235869,7287.231309461367,11.096953143056888
2.0,1392.6729870364577,210.0,9881.31272595837,6862.514371655379,9.688467530902784
1.0,1548.7180215944652,208.09280118526806,6909.94930958769,5384.713176842852,11.45806072414288
0.0,1886.1471288291466,201.49232796346274,5116.567645684036,5016.028101903976,11.219386237076982
1.719196917535356,1815.0170513212934,125.9254674540203,3159.030939012184,4264.776180063888,8.88424092473935
-0.07909785244728218,1414.107369934262,87.75698804966143,4621.832511111425,7765.312008874569,10.22090214755273
1.0,1501.1702338904001,198.01911734966103,6821.66354445243,5403.229022182791,12.102776489621737
2.4062411052353596,1345.8283696060275,11.18751778952928,607.1886563194033,7676.329258512356,9.55937588947649
1.7462785115747166,1487.5216686550457,192.55210083795396,7560.782899147873,6106.530007145318,7.831326530322914
1.805485668198274,1759.940111428293,218.8054856681983,6634.207725313325,5588.834200653318,7.713965764981847
0.0,1374.2780166542962,125.15877890904002,7127.237861236608,8081.679443118244,8.438496207268399
2.8154382449555975,1636.6175297982238,229.48491034725578,8040.099965347236,6004.847924952558,8.766105579539957
0.0,1444.1220564367784,211.62598118774054,8638.142085638583,6172.512418062218,7.320081089398936
-0.1499327017565093,1549.0094217540886,184.65195164906123,6721.839461354561,5895.44968680644,10.094912512283441
-0.9462379133254318,1340.569651428073,11.311769727006428,1203.9344905757957,6595.068158080533,9.683871373997617
-0.31729858215379314,2358.2571100922933,222.7594787323069,3376.8217516253794,3761.929914928731,11.929786738953698
2.229685052420779,1343.32834528213,197.66417264106494,13517.62881521734,9553.15837405457,9.454062989515847
0.0,1581.1969178565998,214.0,8353.065442840261,6462.988740783577,8.240629975112094
-0.5288467668069817,1760.798104506314,229.75962090126285,5975.04796107348,4791.131048563442,11.55288467668071
3.7829169298975396,1588.5587444721516,153.51958149071723,5159.569041219175,5547.3052916092975,9.121708307010268
0.0,1498.2074627496127,214.0,8311.763714019575,6093.252730769354,12.679600829671896
1.0232436937599008,1866.9070252249603,225.5810923439975,5268.370335595186,4564.728753334094,9.565134459360115
2.0132223314962796,1362.8099901653347,207.40499508266743,13578.671302518049,9340.30657588501,9.497355533700745
2.9444064964578365,1674.6060640288922,213.5552519716627,7196.496053468759,5941.948241585537,12.127728445395233
-0.3348095482907121,1417.68733367607,77.2728085200808,4265.677261140696,7994.596522648208,9.965190451709299
1.1418113306760274,1718.7923025019136,218.14181133067603,6628.433758576881,5469.294520393522,8.444007536256333
-0.7701277192024742,1361.6138245697834,218.07468070199383,8360.038451921611,5479.0495411916,10.885063859601237
3.0331957462365176,1699.2573107440833,239.3651532086017,7872.33612004387,5846.723563992223,8.538381488817173
-1.3847872079596586,1450.0816482188907,18.769574415919315,1100.0223370347555,8977.482195299923,9.938478720795969
3.740357422401181,1390.0385703103952,212.61053613360178,9668.76011192306,6617.395246524246,9.574035742240085
2.9921950593460878,1321.9565890282538,251.95317035607653,12178.709824058831,6713.938127974552,9.147268270771079
0.08687959593902594,1536.1808363654877,294.09041818274386,14121.899953945194,7446.0981255659935,9.882624080812173
-0.5467938277357703,1412.0303171798255,205.17244320584962,6596.560672963191,4777.659771803816,8.306412344528525
0.0,1517.8707645215068,234.3794684458456,10843.34685202631,7351.859897589413,8.175893689169078
-0.7225253456564433,1423.11535483919,61.376460828085825,3725.6666985697057,8342.242834985018,9.577474654343568
3.218196368293661,1392.1272145268254,211.8272945524405,9659.831157897823,6646.641153517341,9.521819636829337
-0.5520487107852725,1455.4606876666014,199.927464181362,7771.232226355854,5921.39975779517,9.793217048774881
-0.23111166592297516,1545.2667249219123,218.92889832069056,7754.299197051469,5730.515379963437,8.368888334077047
-1.3901243879381697,1307.3641160554102,216.52468903015458,8413.203166265697,5348.188144807082,11.195062193969084
-0.17946929761858488,1636.8729035476476,216.8205307023814,6616.938617110718,5231.308124189821,9.897416227380436
2.0156136205728368,1551.0766115361873,206.1249089645827,7371.852148435848,5809.378823671375,10.920297706744723
1.20442459521335,1723.3875779479763,103.79025759417405,2781.4454405889924,4714.822753824828,9.038672621435959
-0.35459892102120816,1468.8872733705578,202.0994118687667,7776.800310427201,5917.287123651662,9.724109622357453
1.5592225703336804,1744.6717993606883,218.55922257033367,6632.065236361903,5544.477789211488,7.984855172632905
-0.21462810284056977,1539.9520656023203,182.7757850176235,6727.1638928637785,5920.862286288841,10.179016533692721
-1.5400123408028499,1388.2791608254063,189.05986425116865,7743.371651989359,5941.977814435342,10.139004319281055
1.5601539728286566,1339.6236788801623,125.27815232605612,5869.369788390133,6571.024404625177,11.35601539728289
1.1396780238214048,1685.7144889280369,214.74289778560737,6290.3991465022455,5170.115012299896,11.386032197617833
1.0,1938.7020149273055,186.54810329595898,3812.106101529084,4131.925072552486,7.708655755914325
-1.1828120073210866,1409.7312480292844,205.22578198901837,9584.573914674807,6893.138820504499,9.081718799267886
0.0,1933.4916790005038,206.15681566507428,5105.839323970329,5016.663105116809,11.592545253205897
0.0,2027.9432890309872,215.46239300797905,5084.436496081648,5017.9299262315835,12.336991440638263
0.0,1274.3285246817704,173.58357376591147,10161.0336986712,7799.401195664858,9.241642623408794
1.8774042540123705,1764.399063748767,218.87740425401236,6634.833417009907,5601.788030968725,7.634855320586338
0.0,1910.3410201096615,203.87596257238044,5111.085286083525,5016.352599626278,11.410077005790393
-0.34117228618757534,1453.7300896376128,195.1060037005603,7187.964546875128,5596.851837692577,9.129413856906224
0.8833332048580171,1320.4499949894628,203.53333281943208,12630.106557102918,8580.170463735893,11.621666910769806
0.0,1399.6439356795156,232.22988973962757,10393.869944556121,6555.129080334274,7.745977947925497
3.773034492015877,1389.9078620319365,212.65955173802382,9669.318889813472,6615.565024734933,9.577303449201555
2.2600317754800763,1620.5393327149184,164.17977757163948,5162.157945981684,5332.251689247916,9.273996822452006
0.0,1478.082253412379,222.30416974464268,8986.94845900136,6257.81201990224,10.889861008511946
-0.9316391306514635,1408.726556522606,205.6025413040228,9588.868970865859,6879.070788175233,9.106836086934848
-1.5139483601987502,1453.6335799054657,19.0278967203975,1116.8132868258376,9021.812756475058,9.951394836019878
-0.45096712804290817,1435.9433252570489,191.92195328675567,7192.13675086563,5618.116813410211,9.074516435978557
0.5943654617879929,1309.1802530097318,202.37746184715198,12383.674865812802,8386.829238286491,12.170705622602862
1.1151596301367022,1533.5933470000207,201.38776517808617,7604.519437631527,6063.306745121327,8.904228628767568
-0.1689901370306388,1637.5226115041005,216.83100986296935,6617.029785807834,5233.1956094145025,9.885889150733695
-1.173381196867897,1326.329145274059,217.06654700783025,8394.617437631423,5393.935675512579,11.086690598433949
3.4047786468147665,1596.4996484168898,156.16654947229662,5160.2118763004155,5493.9066490840805,9.159522135318543
1.0,1911.092888165509,178.62073026534418,3712.2212013433373,4128.704653128963,7.134604605421537
-0.6037668093519452,1421.4527353309272,66.24556081657025,3891.0735879346107,8235.757704677493,9.696233190648066
2.968146289260428,1677.763456471637,213.74517031408342,7192.01398058763,5945.336694054279,12.1585901760386
1.4265475893229014,1865.2938096427083,235.66368973307254,5326.849400451821,4386.9325434942275,8.960178616015614
-0.15000098011958207,1416.1250269532884,16.300001960239165,939.5001274155456,8553.680104171539,9.81500009801197
2.8174080723732224,1408.9820134307506,36.50425560194728,1921.5253574043165,7549.262939508431,12.358278475991893
-0.7484383936090251,1599.5860313289477,227.72345269135343,7834.433107170038,5758.2905580521565,7.851561606390998
0.0,1895.1630410456119,202.38059517690758,5114.5246310931125,5016.14902676657,11.290447614152567
0.0,1285.8150557973136,173.00924721013433,10199.973039152892,7931.92703715718,9.299075278986521
3.0658525684868385,1392.7365897260527,211.59877885273025,9657.226078921125,6655.173832400756,9.506585256848656
1.0,1913.983558863484,179.45072482218845,3722.679132759575,4129.041830474089,7.194707659537846
2.9448315699839878,1331.0171318254404,10.110336860032024,537.1718959020816,7491.474779189609,9.50551684300163
-0.0909521030612902,1494.5376693459066,208.36333527857096,6498.554702158177,4883.967028234626,9.21809579387746
0.0,1460.0287399673869,206.32375334420436,8568.329419032023,6348.359460094115,11.385122436109935
-0.18716808141173025,1475.684081508712,43.9517724992956,1760.7122122844958,5931.44122577557,9.456150424423498
0.0,1513.3683048772716,164.76535023421397,5201.039694461308,5011.028249755655,8.281228018737142
0.0,1972.1411209989462,209.96464246295037,5097.081322335214,5017.181486213563,11.897171397035978
1.8445845436253818,1837.336048765318,131.31713537589144,3251.0027627492177,4155.154374331809,8.846624636912342
1.0,1694.3722392128411,238.9517455959409,7180.397098402826,5327.993167421655,9.48308828185979
0.46434856778970723,1502.2086288989262,277.1043144494632,14015.453703883302,7817.270348979266,9.80713028644204
0.0,1935.5599042513045,206.32940237757887,4685.170056660331,4602.8921528573255,11.099999999999966
2.3218227649941197,1616.9647585722266,-6.045569124852992,-230.4149286701095,5362.503623520896,8.819544308751448
2.261919167861599,1646.8105034145888,230.88111084647758,7850.586120533697,5862.788298191755,8.808328291248412
2.9811681602106255,1605.395468635577,159.1318228785256,5160.932014127642,5434.086667992253,9.201883183978955
-0.7407716991420799,1364.182476325068,218.1480707521448,8357.521173201434,5485.245654769482,10.87038584957104
0.0,1374.1805203394265,168.59097398302868,10499.531963950656,8951.443497740913,9.740902601697186
0.0,1878.1989124392605,200.70925245707002,5118.3687193487385,5015.921497386125,11.156740196565567
1.0,2141.2923716230225,244.7176116541352,4545.041906842102,4155.55587860261,11.920930499092535
0.0,1978.1672606495076,210.55835080290714,5095.715793153314,5017.262311103128,11.94466806423252
1.0966357829684739,1866.6134568681261,227.41589457421185,5279.012188530429,4532.373907677824,9.455046325547254
0.0,1361.2247138172972,169.23876430913515,10455.611779840638,8801.96589268454,9.676123569086526
-0.09159535277525421,1492.6960272060048,48.06139983066407,1830.814808739351,5847.8854920993435,9.427478605832555
1.0,1516.9211909496125,201.356184523223,6850.909601161527,5397.0953554246325,11.88920419051377
-0.871793253391617,1353.8208008962922,14.51289010416047,1258.539648637249,6529.9839204764485,9.661537976017472
-0.9959493398939835,1781.8177202952293,233.96354405904586,5886.765574760037,4685.034701889841,11.59959493398942
0.0,1443.4638175936318,211.84539413545605,8641.031022783503,6165.235643284177,7.151864496150392
1.3038178771630142,1741.0795821350166,108.06416871800961,2854.3504128990708,4627.926850419361,9.008854636851058
0.0,1551.5148240928625,229.55080500916407,8890.423277277936,6308.215891010367,10.648306499694595
0.0,2000.8145874972547,212.78961453174924,5090.5838865769765,5017.566065711807,12.123169162539883
0.0,1284.4576918563778,173.0771154071811,10195.371575393121,7916.266452018432,9.292288459281842
-0.2839582753482156,1630.3945869284107,216.71604172465177,6616.02956300447,5212.487780713674,10.012354102883032
-0.7898614109714094,1424.0580597535998,58.61568215017221,3631.881026799021,8402.619881659586,9.510138589028601
1.0,1785.869519771566,258.33676266346737,7350.2873879826275,5292.362708515877,8.242447189538076
2.5009357509547128,1615.6244548769769,210.0074860076377,7280.223330219749,5878.650320036247,11.551216476241166
0.0,1505.710580523295,234.15837419133263,10797.116043407654,7269.912395235133,8.131674838266491
0.0,1502.7690954283883,163.721093145654,5203.441485764995,5010.886089105081,8.19768745165235
0.0,1436.6393119507677,232.90253294455943,10534.519638707374,6804.440989145171,7.880506588911861
0.0,1551.2834028576815,234.98697096104874,10970.375627955294,7577.027728858992,8.297394192209705
-0.9323290987167742,1778.9548094422548,233.39096188845096,5898.78980034253,4699.48522208027,11.593232909871698
0.0,1292.1895290764514,172.69052354617745,10221.58250356917,8005.472516370215,9.330947645382219
3.954393330954219,1265.667990139178,257.7263599857253,12633.637166875156,6554.030155343503,9.48403766583392
0.0,1439.3247074199899,213.22509752667006,8659.197117434489,6119.478130143331,6.094091896219673
-0.3586886158535654,1446.0773605305046,206.48917968902504,6556.118052408517,4821.527956555472,8.682622768292923
0.0,1487.989177434153,137.19567097366112,6419.537402075769,7272.430951785927,11.114945887170757
-0.3110351148820172,1471.8496121880228,202.57861373629783,7778.028809760326,5916.379743619688,9.708862290208735
-0.6181683836390791,1398.9660277122439,25.4187595035196,1444.5734906007356,6308.248992814012,9.585450515091708
2.683618175968001,1340.008336705872,250.10170905580802,12032.814673597672,6765.220597791639,9.039266361588751
2.2521785862690376,1582.5397519737821,208.01742869015231,7327.188682912405,5843.144457124739,11.227832162149786
-0.9754764170530524,2539.2560146895894,232.6321462557958,3055.762603761521,3573.725435166074,13.443595759221965
3.00921127315083,1648.9283242015135,-23.23028182877075,-860.5439740973659,5242.511301216229,8.64769718171227
3.8603149726764974,1755.5014181420017,248.46346469944146,7895.6608822294775,5829.495696717844,8.248889759563161
